Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices,medical-devices,3060689152,1.65,3.755,2.189,0.5,26.810000000000002,22.37,13.24,1.2,0,0.0,0.0,7.64,14.16,5.89,10
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,scientific-technical-instruments,3744014592,1.6,2.658,1.928,-3.3000000000000003,38.82,13.49,12.77,1.65,0,0.0,-16.900000000000002,12.32,18.85,17.54,10
IVT,InvenTrust Properties Corp.,Real Estate,REIT - Retail,reit-retail,2571883264,8.35,1.536,1.536,11.899999999999999,72.02,23.57,-92.1,2.06,0,2.93,-24.0,35.66,3.93,6.21,10
RNST,Renasant Corporation,Financial Services,Banks - Regional,banks-regional,3821911040,3.91,0.0,0.0,60.199999999999996,0.0,17.55,10.41,1.55,0,2.34,44.6,23.3,5.83,4.67,10
RNW,ReNew Energy Global Plc,Utilities,Utilities - Renewable,utilities-renewable,2185185792,0.02,0.416,0.3,9.5,83.73,21.43,8.21,0.0,0,0.0,-77.0,7.86,3.65,,10
EBC,"Eastern Bankshares, Inc.",Financial Services,Banks - Regional,banks-regional,4344745472,4.21,0.0,0.0,0.0,0.0,11.17,9.32,0.0,0,2.72,0.0,35.94,3.4799999999999995,2.03,10
SRAD,Sportradar Group AG,Technology,Software - Application,software-application,3844411904,2.9,1.057,0.914,11.3,26.25,49.96,14.94,1.9,0,0.0,0.0,5.27,6.1,10.25,10
SYBT,"Stock Yards Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,2138965760,5.36,0.0,0.0,9.4,0.0,14.91,13.05,4.85,0,1.8,9.700000000000001,35.93,5.4,13.03,10
TBBB,BBB Foods Inc.,Consumer Defensive,Discount Stores,discount-stores,4053106944,0.05,0.604,0.339,33.4,16.220000000000002,0.0,-148.99,0.03,0,0.0,0.0,-3.95,8.91,-68.83,10
DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services,specialty-business-services,5349522944,3.92,2.981,2.581,7.1,87.44,22.44,12.28,0.46,0,2.58,5.3,17.849999999999998,9.44,9.72,10
CWK,Cushman & Wakefield Limited,Real Estate,Real Estate Services,real-estate-services,2999046656,0.28,1.133,1.035,11.0,18.18,40.0,7.56,0.21,0,0.0,0.0,0.7000000000000001,3.6700000000000004,4.51,10
CWT,California Water Service Group,Utilities,Utilities - Regulated Water,utilities-regulated-water,2603617024,2.58,0.688,0.425,5.2,53.18000000000001,21.75,15.76,1.14,0,2.89,-69.3,11.76,3.4299999999999997,7.59,10
KD,"Kyndryl Holdings, Inc.",Technology,Information Technology Services,information-technology-services,2712129792,0.18,0.0,0.0,-0.8,21.790000000000003,14.15,4.64,0.18,0,0.0,-72.89999999999999,1.31,15.36,,10
KEX,Kirby Corporation,Industrials,Marine Shipping,marine-shipping,7718683648,2.26,1.592,0.922,7.3999999999999995,33.89,22.24,17.45,1.38,0,0.0,12.8,10.51,3.04,10.49,10
KNTK,Kinetik Holdings Inc.,Energy,Oil & Gas Midstream,oil-gas-midstream,3610930688,2.09,0.594,0.177,-7.5,40.83,19.55,26.43,2.24,0,6.29,0.0,28.970000000000002,11.84,-93.02,10
KRC,Kilroy Realty Corporation,Real Estate,REIT - Office,reit-office,4047204352,3.64,0.892,0.656,-0.3,66.27,18.84,68.94,3.65,0,6.36,0.0,19.59,15.2,5.09,10
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5691338240,2.49,0.646,0.352,-3.0,39.019999999999996,19.47,16.21,2.56,0,3.79,-7.5,12.61,16.81,7.63,10
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional,banks-regional,3431303680,3.32,0.0,0.0,3.6999999999999997,0.0,13.19,10.34,3.2,0,2.86,6.4,26.279999999999998,6.98,8.79,10
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,6546471424,0.51,1.443,0.632,1.0,50.8,26.11,12.05,0.25,0,2.16,0.0,5.55,9.2,13.78,10
MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction,residential-construction,4328014848,0.77,14.974,2.147,-17.7,19.08,11.82,9.92,0.91,0,2.99,-51.5,6.859999999999999,7.920000000000001,8.72,10
MYRG,MYR Group Inc.,Industrials,Engineering & Construction,engineering-construction,7230410752,1.89,1.311,1.25,20.0,12.06,51.2,35.17,1.33,0,0.0,106.2,3.71,6.36,17.93,10
NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals,specialty-chemicals,7011005952,2.6,2.552,1.226,-4.5,31.259999999999998,17.39,29.52,2.72,0,1.59,-4.9,15.25,7.76,23.55,10
MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,3848931072,2.5,5.08,3.297,7.5,48.69,27.81,14.67,1.18,0,0.0,38.800000000000004,9.030000000000001,7.35,8.11,10
BNT,Brookfield Wealth Solutions Ltd.,Financial Services,Insurance - Diversified,insurance-diversified,12615716864,1.18,2.617,1.123,-36.7,29.12,16.78,0.0,1.62,0,0.62,0.0,4.53,0.0,4.36,10
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional,banks-regional,3107079936,4.26,0.0,0.0,14.399999999999999,0.0,15.81,11.24,3.65,0,3.6,34.0,30.080000000000002,0.16,13.67,10
CTRE,"CareTrust REIT, Inc.",Real Estate,REIT - Healthcare Facilities,reit-healthcare-facilities,9912640512,18.97,2.111,1.751,3.2,97.46000000000001,26.56,24.08,0.47,0,3.79,5.0,64.1,3.84,7.94,10
CVBF,CVB Financial Corp.,Financial Services,Banks - Regional,banks-regional,3664974592,7.06,0.0,0.0,0.3,0.0,13.58,11.02,7.03,0,3.93,4.3999999999999995,40.28,5.53,9.12,10
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,residential-construction,4064978688,1.81,2.459,1.134,8.200000000000001,22.259999999999998,22.06,17.63,1.29,0,0.0,21.099999999999998,8.49,6.859999999999999,17.27,10
CVLT,"Commvault Systems, Inc.",Technology,Software - Application,software-application,4458780160,3.77,1.955,1.87,13.3,81.15,68.41,17.75,0.62,0,0.0,-50.2,5.970000000000001,6.74,942.85,10
LB,LandBridge Company LLC,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,5693096960,27.62,3.149,2.971,16.1,99.05000000000001,76.21,32.23,0.22,0,0.56,15.1,15.709999999999999,9.790000000000001,8.85,10
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,packaged-foods,9432338432,1.5,1.583,0.731,12.3,24.85,43.01,11.95,0.99,0,0.0,0.0,3.54,3.66,1.33,10
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,9816415232,2.62,2.293,1.313,3.0,34.599999999999994,26.49,19.52,1.66,0,1.43,-1.3,10.09,3.0,25.25,10
TBBK,"The Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,2331944960,4.39,0.0,0.0,4.1000000000000005,0.0,10.92,6.94,4.21,0,0.0,18.5,43.49,12.920000000000002,33.08,10
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional,banks-regional,4383252480,3.52,0.0,0.0,16.900000000000002,0.0,13.51,12.01,2.93,0,0.8,69.6,28.67,9.3,9.91,10
TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecom Services,telecom-services,4424210944,3.55,3.426,3.312,6.5,59.599999999999994,22.86,4779.83,1.34,0,0.41,0.0,10.489999999999998,0.05,-0.17,10
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,5838798336,2.75,2.554,0.96,32.300000000000004,55.33,1884.14,12.61,0.83,0,1.02,0.0,-47.43,7.470000000000001,-28.98,10
BOKF,BOK Financial Corporation,Financial Services,Banks - Regional,banks-regional,8046445056,3.61,0.0,0.0,10.299999999999999,0.0,13.4,12.52,3.24,0,1.93,38.2,27.58,9.629999999999999,9.77,10
BOX,"Box, Inc.",Technology,Software - Infrastructure,software-infrastructure,3549206272,5.25,0.76,0.662,13.600000000000001,69.54,44.17,13.76,1.38,0,0.0,0.0,-19.759999999999998,14.44,-38.55,10
BPOP,"Popular, Inc.",Financial Services,Banks - Regional,banks-regional,9817476096,3.27,0.0,0.0,9.6,0.0,11.26,9.23,2.95,0,1.99,47.8,29.99,2.2399999999999998,13.38,10
MSA,MSA Safety Incorporated,Industrials,Security & Protection Services,security-protection-services,6687386112,3.49,3.17,1.796,10.0,46.800000000000004,23.41,17.86,1.67,0,1.26,21.2,15.160000000000002,2.88,20.46,10
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution,industrial-distribution,6074214912,1.58,1.734,0.592,2.9000000000000004,40.78,29.24,21.96,0.91,0,3.27,8.6,5.42,5.63,14.36,10
MTDR,Matador Resources Company,Energy,Oil & Gas E&P,oil-gas-e-p,6678304768,1.86,0.733,0.504,-6.4,79.66,13.86,6.34,1.98,0,2.65,0.0,13.450000000000001,7.539999999999999,13.42,10
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,banks-regional,14893087744,5.63,0.0,0.0,156.4,0.0,13.71,8.32,-3.18,0,1.52,-49.7,24.66,4.61,9.4,10
UCB,"United Community Banks, Inc.",Financial Services,Banks - Regional,banks-regional,4021470976,3.84,0.0,0.0,14.399999999999999,0.0,12.31,10.14,3.29,0,3.01,19.3,32.54,4.3,9.02,10
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,lumber-wood-production,4602573824,0.74,4.642,2.922,-8.4,16.619999999999997,17.75,14.75,0.81,0,1.79,-31.4,4.31,3.06,9.63,10
UMBF,UMB Financial Corporation,Financial Services,Banks - Regional,banks-regional,10210781184,3.74,0.0,0.0,49.0,0.0,11.76,9.81,1.91,0,1.31,176.89999999999998,32.300000000000004,5.6899999999999995,9.49,10
UNF,UniFirst Corporation,Industrials,Specialty Business Services,specialty-business-services,4773789184,1.93,3.11,1.546,3.4000000000000004,36.66,35.77,33.46,1.18,0,0.54,-13.700000000000001,5.489999999999999,5.949999999999999,6.84,10
COKE,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,beverages-non-alcoholic,11743938560,1.57,1.235,0.815,8.3,39.660000000000004,24.23,4.53,0.87,0,0.57,265.8,7.720000000000001,4.5600000000000005,-77.13,10
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional,banks-regional,8704974848,3.73,0.0,0.0,39.900000000000006,0.0,11.79,8.89,2.24,0,4.98,61.0,28.04,3.2,7.02,10
COLM,Columbia Sportswear Company,Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,3365575424,0.99,3.07,1.714,0.1,50.49,21.03,15.59,0.49,0,1.89,-13.3,4.9799999999999995,10.91,10.36,10
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,food-distribution,3134983936,0.74,2.176,1.233,11.4,24.32,42.01,29.42,0.49,0,0.0,61.4,1.87,14.099999999999998,11.97,10
CHRD,Chord Energy Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,7761405440,1.54,1.024,0.943,38.5,47.199999999999996,0.0,8.85,0.5,0,3.61,-48.199999999999996,-1.3299999999999998,6.36,0.55,10
LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,2890486784,1.93,1.485,1.325,21.2,32.6,126.17,19.15,1.03,0,0.0,1927.4999999999998,1.55,3.63,0.64,10
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,6514514432,4.21,2.828,2.568,1.2,60.480000000000004,23.94,15.7,1.64,0,0.0,76.5,18.05,11.600000000000001,21.43,10
RH,RH,Consumer Cyclical,Specialty Retail,specialty-retail,2617000448,0.76,1.19,0.173,3.6999999999999997,44.07,21.91,14.51,0.41,0,0.0,112.5,3.63,55.81,205.92,10
TKR,The Timken Company,Industrials,Tools & Accessories,tools-accessories,8854990848,1.9,2.879,1.368,8.0,30.599999999999998,28.96,17.78,1.21,0,1.2,26.1,6.6000000000000005,3.73,9.06,10
TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,1950809600,0.4,1.116,0.358,-4.9,17.29,12.56,8.78,0.42,0,2.71,10.7,3.26,6.510000000000001,287.04,10
TOWN,TowneBank,Financial Services,Banks - Regional,banks-regional,3157086976,3.6,0.0,0.0,36.199999999999996,0.0,16.63,9.93,2.3,0,3.15,-22.0,19.02,0.0,7.0,10
TRN,"Trinity Industries, Inc.",Industrials,Railroads,railroads,2564052480,1.24,2.158,0.973,-16.0,27.11,10.17,13.58,1.44,0,3.79,11.5,12.370000000000001,7.26,23.5,10
TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,reit-industrial,7050292736,14.38,0.931,0.832,12.7,75.91,16.27,38.61,3.02,0,3.15,40.2,86.52,10.7,9.72,10
TSLX,"Sixth Street Specialty Lending, Inc.",Financial Services,Asset Management,asset-management,1635287168,3.84,3.387,1.515,-19.7,100.0,14.97,9.48,4.59,0,9.79,0.0,25.240000000000002,8.92,10.61,10
TTC,The Toro Company,Industrials,Tools & Accessories,tools-accessories,8926302208,1.96,1.688,0.656,4.2,33.22,27.42,18.02,1.25,0,1.72,32.7,7.28,5.36,21.75,10
TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,engineering-construction,7196619776,1.63,1.255,1.154,-4.9,21.81,16.6,16.16,1.71,0,1.04,1699.4,10.0,5.55,13.92,10
TX,Ternium S.A.,Basic Materials,Steel,steel,9699562496,0.62,2.634,1.519,0.0,15.989999999999998,16.47,9.85,0.62,0,4.68,218.1,3.66,1.3299999999999998,3.56,10
UBSI,"United Bankshares, Inc.",Financial Services,Banks - Regional,banks-regional,6030066176,4.82,0.0,0.0,18.5,0.0,12.26,11.53,3.93,0,3.51,50.6,40.339999999999996,3.9600000000000004,8.45,10
QTWO,"Q2 Holdings, Inc.",Technology,Software - Application,software-application,2843311104,3.46,0.933,0.819,14.099999999999998,55.58,40.19,14.06,1.32,0,0.0,471.40000000000003,8.99,6.2,7.86,10
CATY,Cathay General Bancorp,Financial Services,Banks - Regional,banks-regional,3895431424,5.06,0.0,0.0,14.099999999999998,0.0,11.98,9.86,4.35,0,2.51,31.6,43.21,3.85,10.77,10
CBSH,"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,banks-regional,7640180736,4.29,0.0,0.0,17.299999999999997,0.0,12.88,11.98,3.55,0,2.1,3.1,32.34,3.5900000000000003,14.94,10
CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,specialty-chemicals,4373882880,1.22,1.449,0.851,-3.4000000000000004,25.230000000000004,15.99,12.23,1.27,0,2.18,-24.9,7.969999999999999,7.5200000000000005,21.35,10
CBU,"Community Financial System, Inc.",Financial Services,Banks - Regional,banks-regional,3403982592,4.18,0.0,0.0,9.5,0.0,15.72,12.03,3.78,0,2.96,16.1,26.76,5.45,10.49,10
BRX,Brixmor Property Group Inc.,Real Estate,REIT - Retail,reit-retail,9557960704,6.88,0.738,0.632,5.1,75.25,21.78,28.34,1.62,0,3.92,80.80000000000001,31.990000000000002,7.53,12.83,10
BULL,Webull Corporation,Technology,Software - Application,software-application,3329185024,5.49,1.284,1.264,36.3,76.29,0.0,20.52,0.83,0,0.0,0.0,-1.6500000000000001,4.81,2.44,10
BUSE,First Busey Corporation,Financial Services,Banks - Regional,banks-regional,2331792384,2.99,0.0,0.0,143.4,0.0,11.35,10.17,-1.3,0,3.84,0.0,27.57,4.0,5.48,10
BWA,BorgWarner Inc.,Consumer Cyclical,Auto Parts,auto-parts,14001146880,0.98,2.13,1.647,0.5,18.790000000000003,39.69,11.66,0.79,0,1.03,61.1,2.53,3.5999999999999996,5.09,10
MIR,"Mirion Technologies, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,4403802624,4.49,3.191,2.507,27.500000000000004,47.08,180.0,27.53,1.72,0,0.0,0.0,2.56,15.57,1.54,10
PRK,Park National Corporation,Financial Services,Banks - Regional,banks-regional,3094611968,5.4,0.0,0.0,21.2,0.0,15.69,13.38,4.25,0,2.56,-8.1,31.34,3.01,13.31,10
PRKS,United Parks & Resorts Inc.,Consumer Cyclical,Leisure,leisure,1762868864,1.07,0.531,0.264,-3.0,46.949999999999996,14.06,8.45,1.1,0,0.0,0.0,9.1,39.72,-38.63,10
CDP,COPT Defense Properties,Real Estate,REIT - Office,reit-office,3738439680,4.79,1.975,1.636,7.3,57.830000000000005,23.63,23.12,1.87,0,3.89,9.700000000000001,20.0,7.39,10.06,10
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Banks - Regional,banks-regional,8762699776,3.93,0.0,0.0,7.8,0.0,13.59,12.68,3.62,0,2.96,15.2,29.959999999999997,0.02,14.65,10
CHA,Chagee Holdings Limited,Consumer Cyclical,Restaurants,restaurants,1858034816,0.14,3.105,2.866,-10.8,45.839999999999996,10.7,5.69,0.16,0,0.0,0.0,9.07,2.81,15.95,10
CHE,Chemed Corporation,Healthcare,Medical Care Facilities,medical-care-facilities,5805163520,2.29,0.853,0.723,1.6,32.379999999999995,23.87,16.25,1.52,0,0.55,-0.4,10.22,4.65,27.08,10
CAE,CAE Inc.,Industrials,Aerospace & Defense,aerospace-defense,7654061568,1.56,0.959,0.73,4.0,28.299999999999997,33.51,22.11,1.07,0,0.0,-48.199999999999996,6.370000000000001,0.0,5.9,10
CALX,"Calix, Inc.",Technology,Software - Infrastructure,software-infrastructure,2572977920,2.43,3.29,2.017,27.1,57.08,82.33,16.11,0.76,0,0.0,0.0,3.2,13.239999999999998,2.08,10
PRVA,"Privia Health Group, Inc.",Healthcare,Health Information Services,health-information-services,2797474816,1.25,1.607,1.552,25.8,9.969999999999999,130.59,20.38,0.83,0,0.0,-33.300000000000004,0.97,3.8,3.11,10
PSMT,"PriceSmart, Inc.",Consumer Defensive,Discount Stores,discount-stores,5164246016,0.93,1.294,0.459,9.700000000000001,17.57,32.97,23.71,0.7,0,0.85,11.600000000000001,2.82,8.72,11.86,10
MATX,"Matson, Inc.",Industrials,Marine Shipping,marine-shipping,5584482816,1.68,0.824,0.676,-3.1,22.42,13.7,12.18,1.73,0,0.79,-15.1,12.920000000000002,4.45,16.12,10
MC,Moelis & Company,Financial Services,Capital Markets,capital-markets,4918505984,3.21,1.904,1.899,4.3,92.30000000000001,23.79,16.73,0.24,0,3.95,-23.7,14.46,7.64,41.0,10
MCW,"Mister Car Wash, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,2335151104,2.19,0.486,0.4,6.2,32.910000000000004,21.52,13.15,1.38,0,0.0,25.0,10.32,8.92,9.1,10
CIGI,Colliers International Group Inc.,Real Estate,Real Estate Services,real-estate-services,4905966592,0.86,1.227,0.911,15.1,40.089999999999996,58.9,11.35,0.44,0,0.31,0.0,1.4500000000000002,0.0,6.72,10
CLBT,Cellebrite DI Ltd.,Technology,Software - Infrastructure,software-infrastructure,3215279360,6.48,1.544,1.433,19.3,83.86,46.04,19.59,0.84,0,0.0,-42.9,14.48,3.01,16.17,10
CMCM,Cheetah Mobile Inc.,Communication Services,Internet Content & Information,internet-content-information,143708848,0.12,1.268,1.164,30.3,72.5,0.0,25.72,0.02,0,0.0,0.0,-22.400000000000002,0.69,-16.03,10
TRMK,Trustmark Corporation,Financial Services,Banks - Regional,banks-regional,2624356352,3.29,0.0,0.0,5.7,0.0,11.88,10.93,3.1,0,2.25,8.0,28.410000000000004,6.5600000000000005,10.56,10
WTFC,Wintrust Financial Corporation,Financial Services,Banks - Regional,banks-regional,10212265984,3.79,0.0,0.0,10.4,0.0,12.69,10.92,3.4,0,1.4,19.7,32.019999999999996,3.16,12.06,10
ABCB,Ameris Bancorp,Financial Services,Banks - Regional,banks-regional,5767640576,4.92,0.0,0.0,12.8,0.0,13.48,11.97,4.29,0,0.94,28.299999999999997,37.08,5.220000000000001,10.11,10
AA,Alcoa Corporation,Basic Materials,Aluminum,aluminum,19678267392,1.55,1.484,0.72,-5.2,16.25,19.12,11.07,1.64,0,0.56,-22.7,8.17,2.34,18.91,10
OSIS,"OSI Systems, Inc.",Technology,Electronic Components,electronic-components,3642224128,2.02,3.245,2.297,2.0,32.84,25.25,19.31,1.33,0,0.0,-2.9000000000000004,8.42,15.42,15.73,10
OUT,OUTFRONT Media Inc.,Real Estate,REIT - Specialty,reit-specialty,5873478656,3.14,0.816,0.734,10.0,50.57000000000001,31.18,23.99,1.4,0,3.57,0.0,9.98,6.21,20.69,10
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,drug-manufacturers-general,3521477632,0.57,1.973,1.0,-3.5000000000000004,53.839999999999996,14.42,3.66,0.59,0,0.6,66.7,3.9899999999999998,8.44,24.87,10
OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5130209280,2.21,0.568,0.338,-11.1,37.6,18.45,16.33,2.45,0,3.3,3.0,11.77,6.38,7.68,10
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,2765354240,0.18,0.878,0.315,-9.6,14.46,14.46,8.72,0.2,0,9.9,0.0,1.09,0.13,11.67,10
ADC,Agree Realty Corporation,Real Estate,REIT - Retail,reit-retail,9095216128,12.13,0.288,0.273,18.7,87.64,40.82,38.59,1.22,0,4.25,19.0,29.25,0.01,3.35,10
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,6416576512,0.23,0.814,0.163,-2.1,17.97,10.39,7.93,0.24,0,0.0,31.5,2.4699999999999998,9.68,27.73,10
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,8039543808,2.11,1.558,0.954,-1.9,38.76,15.55,13.96,2.15,0,2.48,-10.5,13.84,8.25,29.4,10
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,reit-hotel-motel,3496160512,2.46,0.263,0.207,3.1,42.59,20.29,21.36,1.37,0,6.63,-9.8,12.08,12.23,5.57,10
WBS,Webster Financial Corporation,Financial Services,Banks - Regional,banks-regional,11787427840,4.32,0.0,0.0,8.7,0.0,11.93,9.96,3.94,0,2.23,15.4,37.44,0.0,10.89,10
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life,insurance-life,3458573312,0.47,10.664,1.139,-0.5,7.19,17.37,25.08,0.48,0,0.0,-8.4,2.96,2.82,2.55,10
GOLF,Acushnet Holdings Corp.,Consumer Cyclical,Leisure,leisure,5269279232,2.02,2.866,1.228,7.1,47.52,31.58,21.75,0.99,0,1.15,-16.0,6.54,14.11,24.06,10
GBDC,"Golub Capital BDC, Inc.",Financial Services,Asset Management,asset-management,3409882112,4.1,2.679,1.768,-12.0,100.0,17.0,10.38,4.59,0,11.17,0.0,24.64,6.4,9.46,10
AAL,American Airlines Group Inc.,Industrials,Airlines,airlines,9818262528,0.18,0.492,0.349,10.8,22.869999999999997,47.89,6.67,0.12,0,0.0,0.0,0.36,12.21,-2.98,10
ACA,"Arcosa, Inc.",Industrials,Engineering & Construction,engineering-construction,6166012416,2.12,2.315,1.158,4.3999999999999995,22.71,28.1,24.87,1.57,0,0.17,57.8,7.66,3.4000000000000004,7.89,10
ACIW,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,software-infrastructure,4305367040,2.4,1.532,0.837,7.9,49.04,21.39,11.05,1.13,0,0.0,-32.7,11.51,6.1,14.92,10
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,resorts-casinos,10157606912,1.39,1.242,1.116,9.2,68.11,28.04,17.98,0.4,0,1.03,50.9,5.140000000000001,9.68,-118.82,10
YETI,"YETI Holdings, Inc.",Consumer Cyclical,Leisure,leisure,3487913216,1.84,2.102,0.863,8.3,56.97,23.49,13.92,0.73,0,0.0,-35.0,8.36,16.150000000000002,25.43,10
ZGN,Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,3669529088,1.91,1.586,0.741,0.3,67.5,31.09,22.19,0.62,0,1.06,4.5,5.140000000000001,4.81,9.56,10
AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,industrial-distribution,11506613248,2.38,2.947,1.833,7.3,30.39,29.4,26.41,1.53,0,0.66,3.1,8.34,2.1999999999999997,21.31,10
WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,building-products-equipment,10577101824,3.47,2.416,1.204,9.9,38.269999999999996,25.34,18.98,1.93,0,0.6,-57.99999999999999,13.98,4.01,22.07,10
WOR,"Worthington Enterprises, Inc.",Industrials,Metal Fabrication,metal-fabrication,2758258176,2.08,2.363,1.23,24.4,27.839999999999996,168.7,14.29,1.13,0,1.38,16.5,8.42,3.02,10.25,10
WSBC,"WesBanco, Inc.",Financial Services,Banks - Regional,banks-regional,3357663232,3.24,0.0,0.0,107.69999999999999,0.0,10.71,8.83,-0.25,0,4.4,0.0,30.91,2.56,5.86,10
WSFS,WSFS Financial Corporation,Financial Services,Banks - Regional,banks-regional,3787245312,3.59,0.0,0.0,16.1,0.0,12.97,10.98,3.01,0,0.99,46.400000000000006,29.21,4.61,10.49,10
ZIM,ZIM Integrated Shipping Services Ltd.,Industrials,Marine Shipping,marine-shipping,3043117312,0.48,1.188,1.092,-30.4,31.209999999999997,30.79,-6.86,0.63,0,7.88,0.0,1.5599999999999998,2.75,11.92,8
GBCI,"Glacier Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,6326234624,6.1,0.0,0.0,39.7,0.0,22.71,13.33,3.68,0,2.77,31.3,25.7,5.06,5.67,8
ALKT,"Alkami Technology, Inc.",Technology,Software - Application,software-application,1797922048,3.81,2.298,1.75,28.9,57.78,0.0,14.8,1.14,0,0.0,0.0,-10.549999999999999,9.610000000000001,-13.16,8
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,specialty-chemicals,20602003456,3.75,2.068,1.11,32.7,18.529999999999998,0.0,14.73,2.06,0,0.94,0.0,-4.24,0.06,-7.0,8
WING,Wingstop Inc.,Consumer Cyclical,Restaurants,restaurants,3829713920,5.4,2.243,1.575,7.3999999999999995,49.120000000000005,34.81,25.13,2.54,0,0.85,-66.7,15.770000000000001,13.51,-23.65,8
LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics,integrated-freight-logistics,6857908736,1.44,1.877,1.825,1.6,19.31,55.68,28.69,1.14,0,0.82,36.9,2.6100000000000003,5.1,14.45,8
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas,utilities-regulated-gas,4654563840,2.58,0.779,0.385,-10.2,34.01,24.21,21.24,2.84,0,2.53,-2.1,10.48,7.2700000000000005,6.87,8
PSN,Parsons Corporation,Technology,Information Technology Services,information-technology-services,6027169792,0.96,1.753,1.624,-4.1000000000000005,22.770000000000003,26.96,15.29,1.0,0,0.0,-17.9,3.62,12.370000000000001,9.13,8
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,resorts-casinos,9837479936,0.56,1.335,1.1,4.2,44.16,52.67,17.26,0.3,0,0.0,-5.8999999999999995,1.03,15.690000000000001,8.47,8
BRZE,"Braze, Inc.",Technology,Software - Application,software-application,2844895744,3.85,1.351,1.294,27.900000000000002,67.15,0.0,25.88,0.91,0,0.0,0.0,-17.78,13.26,-21.05,8
USLM,"United States Lime & Minerals, Inc.",Basic Materials,Building Materials,building-materials,3138103808,8.5,20.73,19.207,-3.6999999999999997,55.059999999999995,24.15,17.7,8.81,0,0.23,-10.9,35.4,4.54,21.29,8
