Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
KMDA,Kamada Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,415144896,2.29,3.333,1.904,2.8000000000000003,41.160000000000004,20.56,11.73,1.31,0,3.5,0.0,11.21,0.42,7.51,10
KNOP,KNOT Offshore Partners LP,Energy,Oil & Gas Midstream,oil-gas-midstream,367989696,1.0,0.253,0.193,6.800000000000001,63.38,31.32,17.65,0.34,0,2.82,-49.3,4.95,0.5,3.75,10
KRNY,Kearny Financial Corp.,Financial Services,Banks - Regional,banks-regional,603200512,3.42,0.0,0.0,14.899999999999999,0.0,16.82,9.59,2.91,0,4.59,1.7000000000000002,20.560000000000002,2.92,3.5,10
BWFG,"Bankwell Financial Group, Inc.",Financial Services,Banks - Regional,banks-regional,528741024,4.38,0.0,0.0,19.7,0.0,12.31,11.21,3.52,0,1.2,32.2,35.54,5.16,11.67,10
PXED,"Phoenix Education Partners, Inc.",Consumer Defensive,Education & Training Services,education-training-services,1055016576,1.04,1.915,1.733,0.0,56.49999999999999,13.43,6.35,1.04,0,2.95,-28.9,8.18,11.15,54.25,10
QCRH,"QCR Holdings, Inc.",Financial Services,Banks - Regional,banks-regional,1696139904,4.47,0.0,0.0,15.6,0.0,12.26,11.58,3.77,0,0.38,28.1,37.45,2.52,11.44,10
RBB,RBB Bancorp,Financial Services,Banks - Regional,banks-regional,454118592,3.59,0.0,0.0,17.299999999999997,0.0,11.0,10.65,2.97,0,2.39,13.5,33.01,2.54,6.1,10
RBCAA,"Republic Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,1934218496,5.06,0.0,0.0,4.3999999999999995,0.0,15.06,14.28,4.83,0,1.98,4.0,33.47,4.760000000000001,11.91,10
INMD,InMode Ltd.,Healthcare,Medical Devices,medical-devices,876075968,2.34,8.183,6.869,-0.0,76.52,12.6,10.82,2.34,0,0.0,-31.0,20.69,5.8999999999999995,13.73,10
INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices,medical-devices,1719444608,1.91,8.551,5.957,-7.6,86.13,13.13,39.24,2.06,0,0.0,0.0,15.03,19.759999999999998,18.62,10
INVX,"Innovex International, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,1974638080,1.98,5.006,3.214,9.2,32.4,31.72,14.46,1.22,0,0.0,63.6,6.17,7.19,7.88,10
IQI,unknown,Financial Services,Asset Management,asset-management,0,0.0,1.054,1.054,0.8999999999999999,100.0,29.62,0.0,0.0,0,7.55,1025.2,43.74,0.63,3.27,10
RDVT,"Red Violet, Inc.",Technology,Software - Application,software-application,945509312,10.05,11.224,10.844,17.4,84.23,69.09,41.24,1.31,0,0.0,25.0,14.99,6.43,13.03,10
BKT,"BlackRock Income Trust, Inc.",Financial Services,Asset Management,asset-management,340569856,27.89,0.137,0.016,-33.6,100.0,11.07,0.0,37.26,0,10.12,22.2,203.10000000000002,0.42,6.65,10
BLMN,"Bloomin' Brands, Inc.",Consumer Cyclical,Restaurants,restaurants,938332608,0.24,0.0,0.0,1.3,13.569999999999999,34.25,10.85,0.2,0,5.52,22.400000000000002,0.7000000000000001,11.08,2.47,10
PRA,ProAssurance Corporation,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,1290193152,1.18,2.064,1.231,-4.9,28.78,19.84,20.0,1.24,0,0.0,0.0,5.949999999999999,22.15,3.77,10
BOBS,"Bob's Discount Furniture, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,2318637824,0.96,0.84,0.096,8.5,45.629999999999995,20.88,16.86,0.48,0,0.0,-83.3,4.6,24.44,74.26,10
BSRR,Sierra Bancorp,Financial Services,Banks - Regional,banks-regional,526832448,3.47,0.0,0.0,-3.2,0.0,11.95,10.74,3.58,0,2.64,-1.3,29.659999999999997,3.3099999999999996,11.6,10
ISBA,Isabella Bank Corporation,Financial Services,Banks - Regional,banks-regional,304961632,3.67,0.0,0.0,8.3,0.0,14.7,10.12,3.36,0,2.74,1.5,23.990000000000002,3.81,8.17,10
CWBC,Community West Bancshares,Financial Services,Banks - Regional,banks-regional,685331008,4.37,0.0,0.0,31.0,0.0,14.35,8.36,3.02,0,1.89,-75.7,23.1,4.8500000000000005,9.32,10
CZNC,Citizens & Northern Corporation,Financial Services,Banks - Regional,banks-regional,453127808,3.56,0.0,0.0,53.2,0.0,17.18,9.18,1.67,0,4.43,100.0,19.919999999999998,1.95,6.86,10
ISSC,"Innovative Aerosystems, Inc.",Industrials,Aerospace & Defense,aerospace-defense,361075648,3.99,3.229,1.311,2.0,50.739999999999995,21.24,20.18,1.92,0,0.0,-36.7,18.82,4.52,24.19,10
ISTR,Investar Holding Corporation,Financial Services,Banks - Regional,banks-regional,412632704,3.4,0.0,0.0,63.9,0.0,13.19,9.08,1.23,0,1.59,33.5,27.72,1.3299999999999998,8.46,10
PRGS,Progress Software Corporation,Technology,Software - Infrastructure,software-infrastructure,1759660288,1.75,0.809,0.672,6.800000000000001,85.57000000000001,20.83,6.89,0.24,0,0.0,28.199999999999996,8.870000000000001,15.010000000000002,15.29,10
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication,metal-fabrication,2110868096,3.77,3.637,3.268,10.6,45.42,70.03,36.96,1.84,0,0.0,105.60000000000001,5.4399999999999995,3.91,3.15,10
PTLO,Portillo's Inc.,Consumer Cyclical,Restaurants,restaurants,317994432,0.42,0.264,0.172,5.6000000000000005,20.75,24.36,16.72,0.32,0,0.0,-25.0,1.8499999999999999,14.97,4.14,10
PEBO,Peoples Bancorp Inc.,Financial Services,Banks - Regional,banks-regional,1472376960,3.39,0.0,0.0,10.8,0.0,12.41,10.55,3.02,0,4.08,32.2,27.200000000000003,4.95,8.85,10
PFIS,Peoples Financial Services Corp.,Financial Services,Banks - Regional,banks-regional,707632896,3.71,0.0,0.0,0.7000000000000001,0.0,12.51,9.57,3.68,0,3.49,-12.0,29.770000000000003,2.27,11.39,10
PGC,unknown,Financial Services,Banks - Regional,banks-regional,0,0.0,0.0,0.0,23.400000000000002,0.0,15.97,9.53,0.0,0,0.43,89.5,17.98,3.83,5.67,10
PHR,"Phreesia, Inc.",Healthcare,Health Information Services,health-information-services,775739200,1.57,1.757,1.433,12.9,67.84,78.44,7.81,0.44,0,0.0,0.0,1.8499999999999999,7.02,0.68,10
PKOH,Park-Ohio Holdings Corp.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,714149184,0.43,2.398,0.9,10.0,17.31,25.31,13.88,0.32,0,1.07,30.2,1.6,1.95,6.25,10
PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,1922216448,2.23,5.049,4.499,-0.5,33.77,12.03,16.14,2.24,0,0.0,270.5,18.47,10.059999999999999,11.62,10
PLBC,Plumas Bancorp,Financial Services,Banks - Regional,banks-regional,425822176,3.98,0.0,0.0,43.1,0.0,12.05,10.43,2.27,0,2.14,34.300000000000004,33.53,2.53,11.34,10
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail,internet-retail,757358720,3.73,1.022,0.863,39.4,54.76,0.0,-17.99,1.02,0,0.0,0.0,-30.79,4.96,-234.27,10
JMSB,"John Marshall Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,330790528,4.94,0.0,0.0,24.3,0.0,13.55,11.03,3.74,0,1.2,39.800000000000004,36.53,1.49,7.99,10
KBDC,"Kayne Anderson BDC, Inc.",Financial Services,Asset Management,asset-management,937857280,0.0,0.0,0.0,0.0,0.0,11.04,8.87,0.0,0,11.53,0.0,0.0,1.1199999999999999,8.44,10
PMM,Franklin Managed Municipal Income Trust,Financial Services,Asset Management,asset-management,273491232,13.86,1.987,1.963,0.0,100.0,11.61,0.0,0.0,0,6.28,0.0,61.27,0.26,4.21,10
PPT,unknown,Financial Services,Asset Management,asset-management,0,0.0,0.336,0.282,-19.1,100.0,11.05,0.0,0.0,0,9.07,59.199999999999996,141.57,0.08,6.88,10
ACNB,ACNB Corporation,Financial Services,Banks - Regional,banks-regional,655909632,4.07,0.0,0.0,5.3,0.0,12.19,11.33,3.86,0,2.46,34.2,33.910000000000004,2.71,8.82,10
WYFI,"WhiteFiber, Inc.",Technology,Information Technology Services,information-technology-services,982500096,11.88,2.765,2.481,30.599999999999998,87.26,0.0,43.62,1.05,0,0.0,0.0,-46.12,51.59,-5.12,10
ZUMZ,Zumiez Inc.,Consumer Cyclical,Apparel Retail,apparel-retail,336769408,0.36,1.947,0.878,4.9,36.15,26.61,13.31,0.22,0,0.0,0.0,1.54,10.4,4.13,10
MG,"Mistras Group, Inc.",Industrials,Security & Protection Services,security-protection-services,503976224,0.69,1.805,1.51,4.6,31.55,22.63,12.72,0.45,0,0.0,0.0,3.06,9.85,7.16,10
MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",Financial Services,Asset Management,asset-management,352211360,13.36,3.106,3.06,3.9,100.0,35.76,0.0,0.0,0,5.4,0.0,37.46,0.21,,10
MLR,unknown,Consumer Cyclical,Auto Parts,auto-parts,612677376,0.79,2.459,1.521,12.1,14.71,43.52,16.87,0.6,0,1.54,-13.700000000000001,1.8599999999999999,4.18,5.47,10
WILC,G. Willi-Food International Ltd.,Consumer Defensive,Food Distribution,food-distribution,392856128,0.0,9.677,8.126,0.0,30.049999999999997,14.64,0.0,0.0,0,4.96,-31.8,12.879999999999999,0.02,13.8,10
WINA,Winmark Corporation,Consumer Cyclical,Specialty Retail,specialty-retail,1318685312,15.24,3.75,3.427,7.6,96.66,33.31,30.36,0.47,0,1.15,-2.8000000000000003,47.089999999999996,12.870000000000001,-77.59,10
WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction,engineering-construction,1269290880,1.85,1.676,1.572,1.7999999999999998,38.17,22.58,15.85,1.13,0,0.0,71.89999999999999,8.24,13.15,17.24,10
WLKP,Westlake Chemical Partners LP,Basic Materials,Chemicals,chemicals,765188032,0.62,3.442,3.364,-0.0,31.16,13.24,12.71,0.62,0,8.83,-2.1999999999999997,4.66,0.7000000000000001,18.84,10
WRLD,World Acceptance Corporation,Financial Services,Credit Services,credit-services,870937984,1.47,13.491,13.222,5.1,69.24,23.48,12.34,0.43,0,0.0,432.0,6.61,281.53000000000003,9.85,10
WSBF,"Waterstone Financial, Inc.",Financial Services,Banks - Regional,banks-regional,375497728,2.5,0.0,0.0,5.2,0.0,12.08,20.68,2.37,0,3.07,14.099999999999998,20.0,2.13,7.56,10
EYE,unknown,Consumer Cyclical,Specialty Retail,specialty-retail,0,0.0,0.623,0.268,6.6000000000000005,58.76,39.49,19.04,0.0,0,0.0,111.20000000000002,2.3,29.330000000000002,3.4,10
FBIZ,"First Business Financial Services, Inc.",Financial Services,Banks - Regional,banks-regional,590468608,3.48,0.0,0.0,16.5,0.0,10.76,10.25,2.91,0,1.89,36.3,32.76,1.9300000000000002,13.99,10
FCBC,"First Community Bankshares, Inc.",Financial Services,Banks - Regional,banks-regional,904679808,4.84,0.0,0.0,37.4,0.0,15.15,15.59,3.03,0,2.6,77.8,31.69,2.97,9.75,10
FCF,First Commonwealth Financial Corporation,Financial Services,Banks - Regional,banks-regional,2171155456,4.28,0.0,0.0,9.6,0.0,13.09,10.92,3.87,0,2.61,37.2,33.2,4.42,9.8,10
WTBA,"West Bancorporation, Inc.",Financial Services,Banks - Regional,banks-regional,481570976,4.66,0.0,0.0,18.0,0.0,12.56,10.04,3.82,0,3.67,36.199999999999996,37.13,2.4,12.24,10
WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,oil-gas-e-p,527545568,0.94,1.171,1.085,32.9,43.34,0.0,-23.26,0.36,0,1.2,0.0,-19.32,20.369999999999997,75.12,10
ADNT,Adient plc,Consumer Cyclical,Auto Parts,auto-parts,1529060992,0.1,1.097,0.735,5.0,6.54,35.45,6.15,0.09,0,0.0,-25.6,0.32,9.51,-15.91,10
ADUS,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,medical-care-facilities,2237554688,1.52,1.69,1.462,8.0,32.36,20.98,15.97,0.94,0,0.0,24.2,7.13,8.09,8.84,10
FDP,Del Monte Corporation,,,,1390188416,0.33,2.342,1.001,-4.9,9.28,20.15,8.67,0.34,0,0.0,-67.2,1.63,0.0,4.5,8
FBIOP,"Fortress Biotech, Inc.",Healthcare,Biotechnology,biotechnology,0,0.0,2.858,2.721,22.1,53.36,0.0,0.0,0.0,0,0.0,0.0,193.12,0.0,13.67,8
MMI,unknown,Real Estate,Real Estate Services,real-estate-services,0,0.0,2.915,2.452,17.8,37.72,86.07,35.78,0.0,0,1.58,0.0,1.77,6.800000000000001,-0.32,8
MITK,"Mitek Systems, Inc.",Technology,Software - Application,software-application,830019648,4.38,2.611,2.495,5.6000000000000005,83.5,54.06,15.07,0.68,0,0.0,0.0,8.74,7.7,3.66,8
MEC,"Mayville Engineering Company, Inc.",Industrials,Metal Fabrication,metal-fabrication,620678080,1.06,1.699,0.89,23.200000000000003,10.639999999999999,0.0,22.2,0.73,0,0.0,0.0,-2.9499999999999997,6.75,-3.37,8
AAT,unknown,Real Estate,REIT - Diversified,reit-diversified,1756541440,4.03,0.62,0.586,1.4000000000000001,61.82,75.47,0.0,1.52,0,6.04,-5.4,4.130000000000001,5.33,6.2,8
XOMAP,XOMA Royalty Corp,Healthcare,Biotechnology,biotechnology,0,0.0,3.59,3.308,-22.6,99.03999999999999,24.95,0.0,0.0,0,0.09,207.9,69.63000000000001,0.0,37.8,8
XOMAO,XOMA Royalty Corp,Healthcare,Biotechnology,biotechnology,0,0.0,3.59,3.308,-22.6,99.03999999999999,24.98,0.0,0.0,0,0.08,207.9,69.63000000000001,0.0,37.8,8
XOMA,XOMA Royalty Corp,Healthcare,Biotechnology,biotechnology,710155008,14.63,3.59,3.308,-22.6,99.03999999999999,25.59,18.77,17.93,0,0.0,207.9,69.63000000000001,9.29,37.8,8
XERS,"Xeris Biopharma Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1354376832,4.04,1.449,0.949,28.7,86.57000000000001,0.0,17.56,0.39,0,0.0,0.0,-5.12,6.04,4.05,8
YSG,Yatsen Holding Limited,Consumer Defensive,Household & Personal Products,household-personal-products,318000544,0.07,3.591,1.786,22.5,78.5,0.0,7.6,0.01,0,0.0,0.0,-3.0300000000000002,0.47000000000000003,-2.69,8
XRX,Xerox Holdings Corporation,Industrials,Business Equipment & Supplies,business-equipment-supplies,426539744,0.05,1.183,0.692,22.0,30.769999999999996,0.0,10.77,0.03,0,3.12,0.0,-11.92,32.54,-231.76,8
KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts,electrical-equipment-parts,637296512,0.44,2.108,1.145,-5.800000000000001,7.9799999999999995,25.24,19.06,0.47,0,0.0,53.300000000000004,1.81,7.71,2.98,8
KDK,"Kodiak AI, Inc.",Technology,Software - Infrastructure,software-infrastructure,847931328,204.03,3.686,3.522,24.4,100.0,0.0,-7.01,0.0,0,0.0,0.0,0.0,6.93,206.86,8
JJSF,J&J Snack Foods Corp.,Consumer Defensive,Packaged Foods,packaged-foods,1692167424,1.11,2.343,1.387,-6.2,31.009999999999998,35.21,20.93,1.18,0,3.48,-16.8,3.2300000000000004,15.370000000000001,6.79,8
ITRG,Integra Resources Corp.,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,506932320,2.04,4.96,3.031,8.200000000000001,48.42,62.5,5.04,0.97,0,0.0,929.9,3.75,2.32,-1.21,8
CXM,unknown,Technology,Software - Application,software-application,0,0.0,1.434,1.246,6.800000000000001,66.34,56.88,12.55,0.0,0,0.0,0.0,3.29,12.959999999999999,3.86,8
CWCO,Consolidated Water Co. Ltd.,Utilities,Utilities - Regulated Water,utilities-regulated-water,489045824,3.81,6.043,5.727,-11.1,36.620000000000005,27.79,22.47,4.23,0,1.87,-21.6,13.5,4.61,8.27,8
BRCB,"Black Rock Coffee Bar, Inc.",Consumer Cyclical,Restaurants,restaurants,160284432,0.76,0.867,0.646,23.7,43.68,0.0,27.78,0.33,0,0.0,0.0,0.15,7.049999999999999,-0.13,8
BRBI,BRBI BR Partners S.A.,Financial Services,Capital Markets,capital-markets,300550208,-0.03,1.032,1.02,5.7,0.0,27.26,0.0,-0.02,0,7.9,-12.5,0.0,0.0,22.35,8
BNED,"Barnes & Noble Education, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,438758304,0.26,1.708,0.438,-5.2,21.349999999999998,25.85,12.54,0.27,0,2.53,0.0,0.98,6.8500000000000005,5.73,8
BL,"BlackLine, Inc.",Technology,Software - Application,software-application,1725158144,2.36,1.721,1.652,9.2,75.56,53.96,10.67,0.52,0,0.0,101.6,4.75,16.950000000000003,7.38,8
IPI,unknown,Basic Materials,Agricultural Inputs,agricultural-inputs,468157696,1.94,6.331,4.126,-8.3,28.110000000000003,29.48,57.0,2.1,0,0.0,369.3,10.89,1.95,2.28,8
RBBN,Ribbon Communications Inc.,Technology,Software - Application,software-application,378211424,0.47,1.311,0.853,-12.8,51.11,26.44,13.56,0.53,0,0.0,0.0,1.96,4.4799999999999995,8.83,8
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,restaurants,800003584,0.41,0.829,0.44,-8.799999999999999,20.36,30.38,14.3,0.44,0,7.47,-14.299999999999999,1.4000000000000001,23.64,-6.86,8
PWP,Perella Weinberg Partners,Financial Services,Capital Markets,capital-markets,1740858496,2.53,1.94,1.449,0.8,96.63000000000001,66.96,11.9,0.08,0,1.64,52.2,3.2199999999999998,13.320000000000002,-27.86,8
PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1008705088,1.35,5.042,3.213,6.2,79.21000000000001,72.3,7.15,0.26,0,0.0,0.0,1.96,25.580000000000002,1.01,8
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Midstream,oil-gas-midstream,1497773568,90.09,3.214,3.214,16.2,100.0,103.66,0.0,0.0,0,1.19,16.6,88.61,0.47000000000000003,8796.53,8
PBFS,"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,433577888,4.4,0.0,0.0,17.9,0.0,24.7,0.0,3.61,0,0.0,-46.2,17.1,1.0999999999999999,6.26,8
ICFI,"ICF International, Inc.",Industrials,Consulting Services,consulting-services,1714827904,0.94,1.477,1.282,-10.299999999999999,37.19,20.46,12.25,1.04,0,0.66,-22.2,4.68,4.12,8.91,8
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,1318637568,0.74,3.341,2.583,9.5,23.26,54.08,22.24,0.51,0,2.72,4.8,1.28,30.39,2.92,8
REAX,The Real Brokerage Inc.,Real Estate,Real Estate Services,real-estate-services,468579936,0.21,1.44,0.976,29.599999999999998,8.23,0.0,-53.75,0.14,0,0.0,0.0,-0.72,0.0,-15.68,8
DCTH,"Delcath Systems, Inc.",Healthcare,Medical Devices,medical-devices,528526432,5.54,9.83,8.423,20.599999999999998,87.05000000000001,1531.0,-19.75,0.57,0,0.0,0.0,0.5599999999999999,8.5,2.43,8
RQI,unknown,Financial Services,Asset Management,asset-management,1707031808,19.95,0.868,0.52,-5.2,100.0,36.08,0.0,20.99,0,8.6,0.0,55.269999999999996,3.6700000000000004,2.91,8
RPD,"Rapid7, Inc.",Technology,Software - Infrastructure,software-infrastructure,743824768,0.87,0.78,0.701,-0.3,69.69999999999999,31.8,7.17,0.87,0,0.0,-43.1,2.6100000000000003,13.33,15.11,8
RMNI,"Rimini Street, Inc.",Technology,Software - Application,software-application,466780000,1.09,0.84,0.708,6.7,60.07,71.43,10.34,0.4,0,0.0,-91.9,1.69,4.03,-137.25,8
BALY,Bally's Corporation,Consumer Cyclical,Resorts & Casinos,resorts-casinos,641229248,0.23,1.113,0.802,28.299999999999997,59.330000000000005,0.0,-5.95,0.07,0,0.0,0.0,-29.98,9.569999999999999,-57.08,8
HOV,"Hovnanian Enterprises, Inc.",Consumer Cyclical,Residential Construction,residential-construction,809444736,0.28,4.334,0.677,-2.7,15.15,38.27,32.81,0.28,0,0.0,0.0,1.25,7.32,9.18,8
HNRG,Hallador Energy Company,Utilities,Utilities - Independent Power Producers,utilities-independent-power-producers,702714112,1.55,0.795,0.242,-13.5,22.93,28.13,13.47,1.76,0,0.0,0.0,4.9799999999999995,8.43,26.2,8
SAR,Saratoga Investment Corp.,Financial Services,Asset Management,asset-management,320975072,2.58,0.853,0.674,-4.8,100.0,20.37,9.78,2.71,0,15.39,0.0,12.7,5.029999999999999,9.24,8
BFC,Bank First Corporation,Financial Services,Banks - Regional,banks-regional,1709503616,7.87,0.0,0.0,56.99999999999999,0.0,20.06,12.93,3.38,0,1.36,29.9,37.31,5.800000000000001,11.1,8
BCML,BayCom Corp,Financial Services,Banks - Regional,banks-regional,331534144,3.46,0.0,0.0,-18.4,0.0,25.32,12.72,4.1,0,3.91,0.0,13.669999999999998,1.34,7.07,8
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P,oil-gas-e-p,1634940544,5.18,5.117,5.117,-6.7,93.36,32.98,17.64,5.53,0,11.3,-79.9,23.580000000000002,2.52,13.16,8
OPAL,OPAL Fuels Inc.,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,408930368,1.21,2.199,1.908,-14.099999999999998,26.200000000000003,33.43,2.1,1.38,0,0.0,0.0,5.72,12.44,-114.09,8
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,health-information-services,1682264832,1.35,1.644,1.16,7.5,45.269999999999996,44.04,17.7,0.68,0,0.0,333.3,3.1399999999999997,9.58,0.17,8
OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,309895680,3.16,5.721,4.633,-1.0,59.160000000000004,23.08,0.0,3.19,0,4.39,-41.8,13.600000000000001,2.75,17.61,8
SLP,"Simulations Plus, Inc.",Healthcare,Health Information Services,health-information-services,370114528,4.51,5.538,5.307,7.5,63.38,45.75,20.74,1.53,0,0.0,0.0,9.879999999999999,12.42,-51.86,8
DLY,DoubleLine Yield Opportunities Fund,Financial Services,Asset Management,asset-management,687070336,0.0,0.0,0.0,0.0,0.0,24.41,0.0,0.0,0,9.95,0.0,0.0,0.0,6.45,8
DIN,"Dine Brands Global, Inc.",Consumer Cyclical,Restaurants,restaurants,445918528,0.5,0.859,0.547,4.3999999999999995,39.48,56.81,7.13,0.29,0,3.04,-60.5,0.76,20.31,-6.24,8
SILA,Sila Realty Trust Inc,Real Estate,REIT - Healthcare Facilities,reit-healthcare-facilities,1677119744,8.3,6.523,6.362,9.1,88.34,44.65,0.0,0.88,0,0.05,57.099999999999994,18.64,1.3299999999999998,2.49,8
BAND,Bandwidth Inc.,Technology,Software - Infrastructure,software-infrastructure,1689491328,2.04,2.044,1.9,22.2,37.230000000000004,0.0,27.69,1.0,0,0.0,0.0,0.27,12.17,-3.23,8
HLMN,Hillman Solutions Corp.,Industrials,Tools & Accessories,tools-accessories,1771332096,1.11,2.713,0.773,9.8,48.05,45.52,13.01,0.52,0,0.0,34.8,2.5700000000000003,2.44,3.28,8
ASIX,AdvanSix Inc.,Basic Materials,Chemicals,chemicals,439971456,0.28,1.226,0.668,7.000000000000001,9.120000000000001,45.33,5.58,0.24,0,3.18,0.0,0.67,2.62,6.05,8
SOPH,SOPHiA GENETICS SA,Healthcare,Health Information Services,health-information-services,584749952,6.79,2.688,2.384,27.200000000000003,66.62,0.0,-13.94,1.65,0,0.0,0.0,-93.86,0.84,-167.57,8
AVBC,"Avidia Bancorp, Inc.",Financial Services,Banks - Regional,banks-regional,401959168,3.73,0.0,0.0,16.900000000000002,0.0,22.78,14.62,3.1,0,0.74,100.1,16.32,1.7399999999999998,-0.87,8
ATRC,"AtriCure, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,2058559104,3.61,4.218,3.025,12.8,76.3,192.71,93.68,0.75,0,0.0,0.0,1.8499999999999999,9.959999999999999,-2.33,8
CCAP,"Crescent Capital BDC, Inc.",Financial Services,Asset Management,asset-management,437228800,2.68,1.507,0.86,-10.0,100.0,29.67,7.89,2.95,0,13.61,0.0,9.25,3.05,4.89,8
CBZ,unknown,Industrials,Specialty Business Services,specialty-business-services,2952769024,1.07,1.468,1.072,-0.2,15.2,26.16,12.81,1.07,0,0.0,-53.0,4.41,8.37,6.55,8
CBLL,unknown,Healthcare,Medical Devices,medical-devices,700611968,7.37,10.437,9.695,29.299999999999997,87.72,0.0,-16.81,0.64,0,0.0,0.0,-63.5,7.51,-34.39,8
CUB,Lionheart Holdings,Financial Services,Shell Companies,shell-companies,284389984,0.0,1.213,0.921,0.0,0.0,38.82,0.0,0.0,0,0.0,-12.0,0.0,0.01,3.79,8
CSTL,"Castle Biosciences, Inc.",Healthcare,Diagnostics & Research,diagnostics-research,963531520,2.7,6.036,5.602,20.1,77.25999999999999,0.0,-31.89,0.49,0,0.0,0.0,-5.43,4.77,-5.13,8
OCSL,Oaktree Specialty Lending Corporation,Financial Services,Asset Management,asset-management,1145111808,3.92,3.634,3.437,-7.8,100.0,27.08,9.48,4.22,0,10.38,-19.6,14.45,4.18,2.31,8
OCFC,OceanFirst Financial Corp.,Financial Services,Banks - Regional,banks-regional,1920099968,4.49,0.0,0.0,32.2,0.0,24.09,8.43,3.04,0,4.1,0.0,11.200000000000001,5.27,4.27,8
ARKO,Arko Corp.,Consumer Cyclical,Specialty Retail,specialty-retail,676479936,0.1,1.62,0.925,-3.1,17.990000000000002,30.15,120.6,0.11,0,1.65,0.0,0.44,9.31,8.51,8
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,biotechnology,994293312,2.32,3.485,2.929,27.500000000000004,74.56,0.0,7.81,0.43,0,0.0,0.0,-13.58,10.86,-36.9,8
ARDT,"Ardent Health, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,1658559872,0.26,2.105,1.455,-1.4000000000000001,58.379999999999995,21.43,9.42,0.26,0,0.0,-77.10000000000001,1.22,13.850000000000001,10.55,8
APPS,"Digital Turbine, Inc.",Technology,Software - Application,software-application,1706329088,2.84,1.205,1.118,26.8,49.08,0.0,14.84,1.06,0,0.0,0.0,-4.46,9.139999999999999,-19.65,8
TACO,Berto Acquisition Corp.,Financial Services,Shell Companies,shell-companies,392070944,0.0,0.458,0.236,0.0,0.0,29.86,0.0,0.0,0,0.0,0.0,0.0,0.06999999999999999,2.65,8
SWIM,"Latham Group, Inc.",Industrials,Building Products & Equipment,building-products-equipment,875286912,1.52,2.158,1.327,14.399999999999999,33.379999999999995,148.8,26.11,0.87,0,0.0,-16.5,0.9199999999999999,7.2700000000000005,2.74,8
SVCO,"Silvaco Group, Inc.",Technology,Software - Application,software-application,251327728,3.77,1.416,1.314,26.0,80.47,0.0,25.68,0.54,0,0.0,0.0,-41.65,10.41,-54.95,8
STGW,Stagwell Inc.,Communication Services,Advertising Agencies,advertising-agencies,2241839872,0.74,0.807,0.664,11.200000000000001,35.83,152.83,7.41,0.42,0,0.0,0.0,0.53,8.91,3.84,8
NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,security-protection-services,1462319872,7.41,4.946,4.009,7.6,57.3,39.74,25.27,2.93,0,1.47,21.4,18.7,10.040000000000001,25.74,8
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,farm-heavy-construction-machinery,1188641024,1.89,2.935,1.796,-5.1,29.459999999999997,22.44,19.38,1.99,0,1.33,-14.000000000000002,8.790000000000001,9.950000000000001,13.9,8
