Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
BDJ,BlackRock Enhanced Equity Dividend Trust,Financial Services,Asset Management,asset-management,1557113344,35.21,0.077,0.074,-4.0,100.0,5.61,0.0,36.62,0,8.35,237.4,627.33,0.2299999999999999,16.1,12
BDN,Brandywine Realty Trust,Real Estate,REIT - Office,reit-office,513062112,1.19,1.674,1.486,29.2,56.98,0.0,-147.25,0.36,0,13.09,0.0,-41.4,10.66,-22.49,8
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,58175537152,2.65,1.049,0.372,1.6,46.78,26.28,11.9,1.39,0,2.63,28.6,8.01,5.489999999999999,6.61,10
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,electrical-equipment-parts,43529863168,21.51,5.98,4.838,35.9,29.65,0.0,52.73,9.7,0,0.0,-98.8,-4.37,10.43,-11.51,2
BEAM,Beam Therapeutics Inc.,Healthcare,Biotechnology,biotechnology,2541313536,18.19,13.088,12.846,279.5,-193.12,0.0,-5.82,-95.68,0,0.0,0.0,-57.24,24.13,-6.46,2
BEKE,KE Holdings Inc.,Real Estate,Real Estate Services,real-estate-services,19170498560,0.19,1.606,1.263,2.1,21.86,39.12,19.16,0.14,0,2.19,-33.300000000000004,3.36,6.44,5.7,10
BELFA,Bel Fuse Inc.,Technology,Electronic Components,electronic-components,2262442496,3.35,3.019,1.483,17.4,39.15,38.44,22.08,1.68,0,0.14,0.0,9.11,1.51,14.46,12
BELFB,Bel Fuse Inc.,Technology,Electronic Components,electronic-components,2487724800,3.68,3.019,1.483,17.4,39.15,42.27,22.46,1.85,0,0.14,0.0,9.11,4.38,14.46,10
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,asset-management,12680221696,1.43,5.564,1.316,3.4000000000000004,37.04,22.52,8.32,0.87,0,5.55,60.6,6.97,5.58,4.35,10
BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities - Renewable,utilities-renewable,19766491136,3.09,0.567,0.249,7.5,54.690000000000005,0.0,-19.29,1.29,0,5.09,4511.4,0.86,0.4599999999999999,-0.8,4
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,utilities-renewable,7317745152,1.96,0.255,0.198,-5.0,59.9,0.0,-26.22,2.06,0,3.86,0.0,-62.88,0.0,577.34,2
BEPH,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BEPI,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BEPJ,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BFAM,Bright Horizons Family Solutions Inc.,Consumer Cyclical,Personal Services,personal-services,4273781504,1.46,0.522,0.451,8.799999999999999,25.380000000000003,22.49,13.31,0.99,0,0.0,-23.6,6.58,3.36,14.42,10
BFC,Bank First Corporation,Financial Services,Banks - Regional,banks-regional,1521831936,8.82,0.0,0.0,9.4,0.0,18.79,12.63,7.99,0,1.37,6.800000000000001,41.42,3.09,11.1,10
BFH,"Bread Financial Holdings, Inc.",Financial Services,Credit Services,credit-services,3236915968,1.24,0.0,0.0,18.5,0.0,6.48,6.04,1.01,0,1.28,734.9,19.9,12.36,15.57,12
BFLY,"Butterfly Network, Inc.",Healthcare,Medical Devices,medical-devices,948507392,9.72,3.825,2.722,41.0,64.68,0.0,-37.25,2.02,0,0.0,0.0,-78.95,15.29,-39.32,10
BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,reit-retail,1133404800,3.91,0.328,0.328,10.6,70.85000000000001,30.13,24.15,1.02,0,7.14,-29.2,12.94,2.65,30.54,12
BFST,"Business First Bancshares, Inc.",Financial Services,Banks - Regional,banks-regional,857720192,2.74,0.0,0.0,12.9,0.0,9.37,7.99,2.39,0,2.21,37.6,28.09,0.98,10.65,12
BG,Bunge Global SA,Consumer Defensive,Farm Products,farm-products,24420845568,0.35,1.612,0.451,75.5,4.8500000000000005,25.6,12.56,0.08,0,2.23,-88.8,1.16,3.15,5.13,18
BGC,"BGC Group, Inc.",Financial Services,Capital Markets,capital-markets,4422493696,1.57,1.996,1.951,32.0,91.3,30.08,5.86,0.09,0,0.87,-42.3,5.5,3.05,15.93,16
BGM,BGM Group Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,204635824,6.85,7.047,5.937,-56.89999999999999,2.92,0.0,0.0,10.75,0,0.0,0.0,-26.32,0.43,-3.38,2
BGR,BlackRock Energy and Resources Trust,Financial Services,Asset Management,asset-management,414632672,30.73,0.607,0.607,-1.5,100.0,1628.81,0.0,31.19,0,7.11,0.0,299.40000000000003,0.03,3.93,2
BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,420279392,0.23,3.32,0.962,-2.2,22.0,0.0,8.24,0.23,0,14.45,0.0,-2.36,18.91,-9.55,2
BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,restaurants,957342272,2.42,2.427,2.322,9.6,37.8,0.0,-40.91,1.36,0,0.0,0.0,-9.48,0.0,-7.16,4
BHB,Bar Harbor Bankshares,Financial Services,Banks - Regional,banks-regional,520100256,3.18,0.0,0.0,28.9,0.0,13.48,8.25,2.26,0,4.11,-1.5,22.59,1.18,,10
BHC,Bausch Health Companies Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1843278848,0.18,1.473,0.876,9.3,70.65,11.82,1.28,0.05,0,0.0,0.0,1.53,1.61,-28.34,12
BHE,"Benchmark Electronics, Inc.",Technology,Electronic Components,electronic-components,1931479168,0.73,2.278,1.41,7.199999999999999,10.16,79.61,18.93,0.61,0,1.26,-63.7,0.94,4.93,2.26,8
BHF,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,insurance-life,3437907968,0.49,0.68,0.333,-31.6,33.76,10.53,2.88,0.65,0,0.0,-82.1,6.23,15.0,6.4,10
BHFAL,"Brighthouse Financial, Inc.",unknown,unknown,unknown,3476823040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BHFAM,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,insurance-life,0,0.0,0.68,0.333,-31.6,33.76,0.93,0.0,0.0,0,9.96,-82.1,6.23,0.0,6.4,14
BHFAN,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,insurance-life,0,0.0,0.68,0.333,-31.6,33.76,1.03,0.0,0.0,0,10.29,-82.1,6.23,0.0,6.4,14
BHFAO,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,insurance-life,0,0.0,0.68,0.333,-31.6,33.76,1.33,0.0,0.0,0,10.15,-82.1,6.23,0.0,6.4,14
BHFAP,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,insurance-life,2670989568,0.38,0.68,0.333,-31.6,33.76,1.28,0.0,0.51,0,10.18,-82.1,6.23,0.0,6.4,14
BHLB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,176989110272,3.28,1.649,1.232,10.8,83.08,17.23,13.35,0.49,0,3.76,27.500000000000004,18.97,0.59,19.51,14
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,177103831040,3.28,1.649,1.232,10.8,83.08,17.24,13.36,0.49,0,3.76,27.500000000000004,18.97,0.59,19.51,14
BHRB,Burke & Herbert Financial Services Corp.,Financial Services,Banks - Regional,banks-regional,929852544,2.75,0.0,0.0,8.7,0.0,8.01,7.01,2.51,0,3.55,51.8,34.65,3.72,13.89,12
BHVN,Biohaven Ltd.,Healthcare,Biotechnology,biotechnology,1477847808,0.0,3.177,2.753,0.0,0.0,0.0,-5.0,0.0,0,0.0,0.0,0.0,15.17,-1418.85,2
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,internet-content-information,43959164928,0.34,1.76,1.494,-4.1000000000000005,43.88,73.74,13.4,0.35,0,0.0,-72.3,4.33,0.0,,6
BIGC,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,drug-manufacturers-general,26956034048,2.73,2.679,1.697,-7.1,78.95,20.92,11.31,2.92,0,0.0,0.0,13.07,3.7,7.08,8
BILI,Bilibili Inc.,Communication Services,Internet Content & Information,internet-content-information,10298966016,0.34,1.355,1.251,7.6,36.620000000000005,97.19,18.38,0.2,0,0.0,429.5,3.93,6.140000000000001,-9.55,6
BILL,"BILL Holdings, Inc.",Technology,Software - Application,software-application,3946173440,2.54,1.654,0.687,14.4,83.56,0.0,14.65,0.36,0,0.0,0.0,-1.5599999999999998,14.98,0.61,6
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Devices,medical-devices,7119633920,2.76,5.621,3.894,3.9,52.01,9.47,23.31,1.27,0,0.0,0.0,29.42,4.93,10.2,14
BIP,Brookfield Infrastructure Partners L.P.,Utilities,Utilities - Diversified,utilities-diversified,17558083584,0.76,4.303,2.483,15.8,26.94,42.08,33.69,0.47,0,4.81,106.3,1.94,0.0,6.21,10
BIPC,Brookfield Infrastructure Corporation,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5644504064,1.54,0.31,0.31,1.3,63.63,0.0,4.11,0.55,0,3.88,0.0,-6.569999999999999,0.0,48.52,4
BIPH,Safeplus International Holdings Limited,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BIPJ,Brookfield Infrastructure Finance ULC,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BIRK,Birkenstock Holding plc,Consumer Cyclical,Footwear & Accessories,footwear-accessories,6719007232,3.14,3.131,0.884,11.1,58.66,15.61,12.92,1.16,0,0.0,152.1,17.72,16.1,12.79,14
BITF,Bitfarms Ltd.,Financial Services,Capital Markets,capital-markets,1341068800,4.85,3.201,0.774,155.8,4.61,0.0,-55.62,-2.58,0,0.0,0.0,-46.38,11.26,-8.89,12
BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,discount-stores,13031727104,0.61,0.745,0.112,5.6000000000000005,18.64,22.79,20.11,0.47,0,0.0,4.3,2.7,6.45,28.93,10
BJRI,"BJ's Restaurants, Inc.",Consumer Cyclical,Restaurants,restaurants,716782912,0.51,0.399,0.225,3.2,15.46,15.66,12.52,0.42,0,0.0,0.0,3.49,11.86,13.33,12
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,banks-diversified,81858330624,4.09,0.0,0.0,7.8,0.0,15.86,12.55,3.77,0,1.81,30.5,27.74,1.39,14.06,10
BKD,Brookdale Senior Living Inc.,Healthcare,Medical Care Facilities,medical-care-facilities,3317607680,1.09,0.975,0.611,-4.0,27.69,0.0,-1395.0,1.13,0,0.0,0.0,-8.6,15.3,586.98,2
BKE,"The Buckle, Inc.",Consumer Cyclical,Apparel Retail,apparel-retail,2596710400,2.03,2.205,1.425,9.3,58.95,12.41,11.17,0.76,0,2.76,9.1,16.13,9.86,46.12,12
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5394187264,2.34,1.346,0.804,6.4,38.47,17.96,15.49,1.34,0,3.98,0.8999999999999999,12.62,13.08,7.63,12
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,travel-services,138187325440,5.13,1.333,1.259,16.0,87.36,25.86,13.69,0.55,0,0.93,38.4,20.08,2.62,-96.88,12
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,54590185472,1.97,1.357,0.746,0.3,23.68,21.25,19.0,1.5,0,1.65,-25.6,9.33,2.97,13.74,10
BKSY,BlackSky Technology Inc.,Industrials,Specialty Business Services,specialty-business-services,849425280,7.97,3.478,3.148,16.0,66.88,0.0,-32.18,2.22,0,0.0,0.0,-65.92,22.31,-60.88,2
BKT,"BlackRock Income Trust, Inc.",Financial Services,Asset Management,asset-management,346885664,28.41,0.137,0.016,-33.6,100.0,11.27,0.0,37.95,0,9.77,22.2,203.1,0.2,6.65,10
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional,banks-regional,3239396096,3.16,0.0,0.0,3.6,0.0,12.21,9.47,3.05,0,2.87,-1.7000000000000002,26.17,5.029999999999999,8.79,10
BKV,BKV Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,2919803392,3.27,1.78,1.429,58.6,54.83,14.42,12.58,0.61,0,0.0,0.0,19.37,10.85,,20
BL,"BlackLine, Inc.",Technology,Software - Application,software-application,2139356160,3.05,1.474,1.433,8.1,75.25,92.13,13.03,0.69,0,0.0,-90.1,3.5000000000000004,15.03,7.38,6
BLBD,Blue Bird Corporation,Industrials,Farm & Heavy Construction Machinery,farm-heavy-construction-machinery,1691193600,1.13,1.811,1.074,6.1,20.97,13.51,10.89,0.84,0,0.0,9.3,8.649999999999999,15.909999999999998,50.0,12
BLCO,Bausch + Lomb Corporation,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,5816176128,1.14,1.551,0.836,9.8,59.81,0.0,15.46,0.41,0,0.0,0.0,-7.06,6.18,-5.58,4
BLD,TopBuild Corp.,Industrials,Engineering & Construction,engineering-construction,10306384896,1.91,1.935,1.277,13.2,29.45,20.04,17.06,1.17,0,0.0,-27.1,9.64,5.81,22.53,12
BLDP,Ballard Power Systems Inc.,Industrials,Electrical Equipment & Parts,electrical-equipment-parts,719066112,7.24,9.861,9.107,37.2,5.5,0.0,-13.34,4.29,0,0.0,0.0,-91.49,0.0,-48.18,2
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,building-products-equipment,9652504576,0.64,1.859,1.083,-12.1,30.39,22.43,11.36,0.71,0,0.0,-82.89999999999999,2.86,6.819999999999999,10.0,8
BLFS,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,876775936,9.11,5.943,4.216,63.9,64.56,0.0,62.79,1.17,0,0.0,-13.900000000000002,-4.78,8.790000000000001,-5.78,12
BLK,"BlackRock, Inc.",Financial Services,Asset Management,asset-management,145910398976,6.03,2.039,1.46,23.4,46.71,26.54,15.17,2.46,0,2.48,-31.7,22.93,0.95,9.94,8
BLKB,"Blackbaud, Inc.",Technology,Software - Application,software-application,2087483648,1.85,0.787,0.101,-2.3,58.81,18.41,7.45,1.89,0,0.0,0.0,10.19,6.93,135.17,10
BLMN,"Bloomin' Brands, Inc.",Consumer Cyclical,Restaurants,restaurants,470955104,0.12,0.307,0.184,0.3,13.48,55.25,5.66,0.1,0,10.97,0.0,0.21,12.48,2.47,8
BLND,"Blend Labs, Inc.",Technology,Software - Application,software-application,428582400,3.47,2.476,1.95,-21.8,73.75,0.0,12.22,4.23,0,0.0,0.0,-5.57,6.34,88.02,2
BLTE,"Belite Bio, Inc",Healthcare,Biotechnology,biotechnology,6583738880,0.0,49.084,0.0,0.0,0.0,0.0,213.19,0.0,0,0.0,0.0,0.0,3.64,,2
BLW,BlackRock Limited Duration Income Trust,Financial Services,Asset Management,asset-management,510833088,8.46,0.059,0.049,-6.9,100.0,10.71,0.0,9.04,0,10.25,-21.2,77.62,1.0699999999999998,8.63,10
BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",Financial Services,Banks - Regional,banks-regional,1766915712,5.57,0.0,0.0,12.1,0.0,7.85,6.82,4.89,0,5.34,7.199999999999999,71.47,0.0,15.4,12
BLZE,"Backblaze, Inc.",Technology,Software - Infrastructure,software-infrastructure,211340848,1.45,1.066,0.961,11.8,60.96,0.0,34.84,0.5,0,0.0,0.0,-17.560000000000002,2.59,-62.52,6
BMA,Banco Macro S.A.,Financial Services,Banks - Regional,banks-regional,4522249216,0.0,0.0,0.0,7.6,0.0,27.12,7.1,0.0,0,4.11,-22.3,7.109999999999999,0.0,8.04,8
BMBL,Bumble Inc.,Communication Services,Internet Content & Information,internet-content-information,601032704,0.6,3.55,3.25,-10.0,70.69,0.0,3.64,0.66,0,0.0,0.0,-19.82,28.3,-67.55,2
BME,BlackRock Health Sciences Trust,Financial Services,Asset Management,asset-management,514962176,66.57,0.234,0.234,7.6,100.0,6.73,0.0,0.0,0,7.82,0.0,994.98,0.63,13.54,14
BMI,"Badger Meter, Inc.",Technology,Scientific & Technical Instruments,scientific-technical-instruments,4292421376,4.68,3.364,2.245,7.6,41.68,30.41,26.18,2.52,0,1.07,9.6,15.45,13.01,19.86,8
BMO,Bank of Montreal,Financial Services,Banks - Diversified,banks-diversified,97744560128,2.92,0.0,0.0,10.0,0.0,15.69,11.69,2.63,0,3.51,19.8,27.08,0.0,10.07,10
BMRC,Bank of Marin Bancorp,Financial Services,Banks - Regional,banks-regional,383565984,11.62,0.0,0.0,0.0,0.0,38.42,9.26,0.0,0,4.17,0.0,-108.03,3.98,-1.93,8
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,biotechnology,11280726016,3.5,5.209,3.253,17.0,52.81,32.59,8.71,1.37,0,0.0,0.0,10.83,5.5,5.73,12
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,drug-manufacturers-general,120101036032,2.49,1.255,1.076,1.3,72.61999999999999,17.04,9.63,0.67,0,4.27,1392.1,14.64,1.64,38.19,12
BN,Brookfield Corporation,Financial Services,Asset Management,asset-management,87552942080,1.13,1.145,1.003,3.5000000000000004,40.0,79.51,6.64,0.65,0,0.72,79.7,1.68,0.0,,8
BNED,"Barnes & Noble Education, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,277100096,0.16,1.424,0.736,11.3,20.35,11.07,-0.22,0.11,0,0.0,-67.7,-0.5599999999999999,14.07,-24.18,14
BNH,NASDAQ DM Ex US Industrials Ind,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BNJ,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BNL,"Broadstone Net Lease, Inc.",Real Estate,REIT - Diversified,reit-diversified,3873926912,8.53,2.297,1.976,5.5,94.94,38.79,25.63,0.41,0,6.08,24.7,21.25,3.12,3.33,10
BNS,The Bank of Nova Scotia,Financial Services,Banks - Diversified,banks-diversified,86452232192,2.6,0.0,0.0,23.5,0.0,14.08,10.37,1.99,0,4.61,161.4,26.85,0.0,10.13,10
BNT,Brookfield Wealth Solutions Ltd.,Financial Services,Insurance - Diversified,insurance-diversified,11210921984,0.96,3.271,1.578,-46.9,31.42,13.49,0.0,1.42,0,0.69,-98.3,6.58,0.0,9.93,10
BNTC,Benitec Biopharma Inc.,Healthcare,Biotechnology,biotechnology,395130368,0.0,67.688,67.447,0.0,0.0,0.0,-1.22,0.0,0,0.0,0.0,0.0,10.4,-38.97,2
BNTX,BioNTech SE,Healthcare,Biotechnology,biotechnology,22608859136,7.88,7.537,6.874,-23.7,78.7,0.0,-22.37,9.74,0,0.0,0.0,-39.59,4.34,-3.43,2
BOC,Boston Omaha Corporation,Industrials,Conglomerates,conglomerates,379642944,3.37,2.068,1.666,3.7,43.23,0.0,-150.88,1.84,0,0.0,0.0,-0.2,6.25,-0.24,4
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional,banks-regional,2908290048,4.12,0.0,0.0,17.4,0.0,15.79,10.68,3.41,0,3.8,63.4,29.2,10.29,13.67,10
BOKF,BOK Financial Corporation,Financial Services,Banks - Regional,banks-regional,7563415552,3.48,0.0,0.0,12.7,0.0,13.59,12.2,3.04,0,2.01,37.3,26.58,11.16,9.77,10
BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,apparel-retail,5010747392,2.31,2.396,0.485,16.0,38.32,22.99,19.38,1.2,0,0.0,14.8,10.1,14.02,16.0,12
BORR,Borr Drilling Limited,Energy,Oil & Gas Drilling,oil-gas-drilling,1560448256,1.53,2.191,2.015,-1.4,50.96000000000001,29.91,12.47,1.55,0,3.92,0.0,4.41,5.65,3.68,8
BOW,Bowhead Specialty Holdings Inc.,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,737791552,1.34,1.445,0.44,27.1,32.1,14.15,9.27,0.66,0,0.0,8.799999999999999,9.75,6.01,11.97,16
BOX,"Box, Inc.",Technology,Software - Infrastructure,software-infrastructure,3554914560,3.02,1.11,1.001,9.4,79.22,42.79,13.42,0.57,0,0.0,-58.1,9.8,12.52,,8
BP,BP p.l.c.,Energy,Oil & Gas Integrated,oil-gas-integrated,108550340608,0.58,1.263,0.792,3.6,27.38,2118.75,14.48,0.4,0,4.74,0.0,0.03,0.35,0.1,4
BPMC,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BPOP,"Popular, Inc.",Financial Services,Banks - Regional,banks-regional,8639727616,2.94,0.0,0.0,9.1,0.0,10.53,8.07,2.67,0,2.29,40.8,28.35,2.15,13.38,10
BPOPM,Popular Capital Trust II PFD GTD 6.125%,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BPYPM,Brookfield Property Preferred L.P.,Financial Services,Asset Management,asset-management,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.89,0.0,0.0,0.0,0.0,2
BPYPN,Brookfield Property Partners L.P.,Real Estate,Real Estate Services,real-estate-services,0,0.0,0.4,0.219,-30.7,56.78,6.22,0.0,0.0,0,10.45,0.0,-5.050000000000001,0.0,-4.0,12
BPYPO,Brookfield Property Partners L.P.,Real Estate,Real Estate Services,real-estate-services,0,0.0,0.4,0.219,-30.7,56.78,6.83,0.0,0.0,0,10.63,0.0,-5.050000000000001,0.0,-4.0,12
BPYPP,Brookfield Property Partners L.P.,Real Estate,Real Estate Services,real-estate-services,10228373504,1.43,0.4,0.219,-30.7,56.78,7.05,0.0,1.87,0,10.59,0.0,-5.050000000000001,0.0,-4.0,12
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,information-technology-services,20700712960,2.88,0.972,0.824,7.8,31.22,19.59,17.13,1.83,0,2.2,101.7,14.86,3.22,31.62,12
BRBR,"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,2000205056,0.86,2.234,0.881,0.8,31.52,11.65,7.73,0.59,0,0.0,-39.0,7.88,7.049999999999999,-47.63,12
BRBS,"Blue Ridge Bankshares, Inc.",Financial Services,Banks - Regional,banks-regional,344921408,3.6,0.0,0.0,-2.3,0.0,34.27,0.0,3.69,0,0.0,0.0,11.19,3.9,-4.69,8
BRC,Brady Corporation,Industrials,Security & Protection Services,security-protection-services,4027668224,2.57,2.131,1.349,7.7,51.080000000000005,19.98,15.59,1.16,0,1.14,20.6,13.01,1.24,15.87,12
BRCC,BRC Inc.,Consumer Defensive,Packaged Foods,packaged-foods,101463792,0.25,1.318,0.518,6.5,35.23,0.0,29.36,0.15,0,0.0,0.0,-2.99,7.22,-26.1,4
BRDG,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BRFS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BRKL,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BRKR,Bruker Corporation,Healthcare,Medical Devices,medical-devices,5137399808,1.49,1.73,0.809,-0.2,47.95,0.0,13.96,1.5,0,0.57,8.5,-0.25,14.67,-0.35,2
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,insurance-brokers,23257585664,4.04,1.039,0.381,36.2,49.07,21.56,13.67,1.31,0,0.93,-16.2,18.29,6.64,8.4,16
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants,restaurants,7948345344,4.85,1.486,1.199,29.4,25.88,75.48,40.3,2.54,0,0.0,432.8,4.87,11.15,11.73,6
BRSP,"BrightSpire Capital, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,725855680,2.2,26.387,1.162,-0.4,72.8,0.0,7.39,2.2,0,11.41,0.0,-9.42,4.77,-3.32,2
BRX,Brixmor Property Group Inc.,Real Estate,REIT - Retail,reit-retail,9108781056,6.64,0.652,0.621,7.7,75.17,23.77,27.21,1.52,0,4.01,62.8,28.16,7.13,12.83,10
BRZE,"Braze, Inc.",Technology,Software - Application,software-application,2288424960,3.3,1.359,1.297,25.5,68.12,0.0,29.33,0.78,0,0.0,0.0,-16.86,10.26,-21.85,8
BSAC,Banco Santander-Chile,Financial Services,Banks - Regional,banks-regional,14439685120,0.0,0.0,0.0,-10.5,0.0,12.72,10.06,0.0,0,4.35,-17.7,44.68,0.3399999999999999,18.19,10
BSBR,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,banks-regional,44252762112,0.97,0.0,0.0,11.6,0.0,18.76,6.16,0.86,0,5.68,27.3,27.950000000000003,0.0,10.2,10
BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas E&P,oil-gas-e-p,3252974848,8.11,3.884,2.723,-11.6,87.74,11.97,12.77,9.05,0,8.33,65.5,74.8,2.0,26.58,10
BSRR,Sierra Bancorp,Financial Services,Banks - Regional,banks-regional,437168704,2.93,0.0,0.0,13.2,0.0,10.43,8.59,2.54,0,3.14,32.300000000000004,28.37,2.74,11.6,10
BST,BlackRock Science and Technology Trust,Financial Services,Asset Management,asset-management,1349914368,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,0,7.68,0.0,0.0,0.05,16.95,12
BSTZ,BlackRock Science and Technology Term Trust,Financial Services,Asset Management,asset-management,1473530880,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0,9.05,0.0,0.0,0.05,18.31,14
BSVN,Bank7 Corp.,Financial Services,Banks - Regional,banks-regional,372166272,3.89,0.0,0.0,-0.1,0.0,8.74,8.61,3.89,0,2.74,-3.8,45.01,0.8999999999999999,21.43,12
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,medical-devices,101609054208,5.06,1.617,0.899,15.9,68.78,35.3,17.49,1.33,0,0.0,18.5,14.44,1.77,11.96,12
BSY,"Bentley Systems, Incorporated",Technology,Software - Application,software-application,11428923392,7.61,0.561,0.485,11.9,81.52000000000001,44.29,23.91,1.24,0,0.73,16.900000000000002,18.5,9.16,23.36,10
BTBT,"Bit Digital, Inc.",Financial Services,Capital Markets,capital-markets,534063424,5.05,17.532,5.44,32.2,49.23,2.5,0.0,1.74,0,0.0,0.0,129.63,18.91,6.23,22
BTDR,Bitdeer Technologies Group,Technology,Software - Application,software-application,1907808512,3.08,0.912,0.128,225.8,9.83,0.0,-1161.72,-3.49,0,0.0,0.0,10.58,31.3,,12
BTE,Baytex Energy Corp.,Energy,Oil & Gas E&P,oil-gas-e-p,3090038528,2.09,3.605,3.296,0.0,55.900000000000006,0.0,72.91,0.0,0,1.64,0.0,-40.77,0.0,-25.27,2
